ASV	WS_A_3	WS_A_6	WS_B_3	WS_B_6	WS_C_3	WS_C_6	WS_D_3	WS_D_6	WS_E_3	WS_E_6	WS_F_3	WS_F_6	WS_G_3	WS_G_6	WS_H_3	WS_H_6	WS_I_3	WS_I_6	WS_A_9	WS_B_9	WS_C_9	WS_D_9	WS_E_9	WS_F_9	WS_G_9	WS_H_9	WS_I_9
d32e579b3ae7b2aae8d5bf9f027c29af	49	153	21	0	35	0	181	65	25	0	0	76	0	30	37	0	0	57	0	0	0	0	0	0	0	0	0
a71c2b364419addf3c4a76844f1355fc	198	0	0	0	0	30	144	0	0	18	28	14	0	0	53	26	43	30	9	12	15	26	0	0	0	78	0
a4d78f7aef21dccbf726791e103fc440	0	0	0	52	26	0	0	0	0	45	0	24	0	0	0	0	0	0	0	0	0	196	248	0	123	0	0
1e8f19b66fc4e38497f12df420b9b9c2	3	0	0	0	0	35	0	24	0	30	5	14	0	0	0	11	0	69	60	0	75	66	37	47	70	49	107
47a9d10e32ffbceb163e240b65825d7e	254	0	0	0	58	0	0	0	0	44	140	0	0	0	0	0	0	59	0	0	0	0	146	0	0	0	0
462e457990d873cfe6e65b0ecc30e059	0	0	0	10	0	14	0	0	0	0	0	0	0	0	0	0	0	12	112	0	34	185	54	84	155	11	21
4ac5c0466efedd0f4daad46f23131a3f	0	46	0	33	68	50	0	24	0	32	67	57	0	0	43	33	0	82	0	0	31	23	37	0	18	0	48
0348321da5459f6fed5efc5bddd68fe9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	166	35	93	95	37	93	29	114
57002a8136e82904de291ef05238e2bf	0	0	0	4	0	0	0	5	0	0	0	3	0	0	0	4	0	6	35	11	120	141	76	80	75	72	50
a91b39697a72026c7808ccdb3c838783	20	0	0	19	11	30	0	15	0	0	15	30	0	0	12	15	0	21	23	112	85	85	45	0	29	27	88
23b1bba87afc0a8c4e389513c03080fa	34	4	4	0	23	33	2	28	29	10	47	29	0	7	23	26	47	32	0	101	34	29	30	0	35	27	48
5ef8ac97132e326623e1522494b53da4	30	0	0	9	29	18	0	0	5	6	48	5	0	0	118	31	32	26	21	52	47	22	28	8	41	0	100
360106ff8200f47dee77f0f2e1d9f359	7	17	15	0	97	0	0	3	23	6	140	0	173	0	47	0	63	12	0	10	7	0	10	14	0	12	17
a546939e4cec147c646c5c2040c07c33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	63	41	188	20	35	93	106	67
6599e6db0520e19c4ae21bb2d13d63e1	0	0	0	0	0	8	0	5	0	0	0	11	0	2	0	0	0	15	29	185	61	62	58	9	57	31	138
b729ad8da2a687ffd0fd5cc6f2fe3736	0	0	0	0	0	0	0	7	0	19	0	0	0	4	0	0	0	0	30	141	0	200	69	49	74	0	68
975e5d68f5c674977fd76b75d7bca8b3	0	0	0	0	0	0	0	0	0	0	659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
301b20122c825c2ab38ddb980d93ae9a	90	29	13	0	248	0	0	0	0	19	151	0	0	19	0	0	81	0	0	0	0	0	0	0	0	0	0
bf6e216d6fe910e0f4033563819975d2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	162	103	37	39	17	27	61	178
5f168ff910ef1f6dce37cfa68e82e8d0	0	0	0	5	7	62	0	15	0	35	19	51	0	0	6	114	0	110	17	17	53	0	28	16	0	36	53
ef24d427e3b1d810ed78fd31347e4252	0	0	0	16	0	22	0	11	0	0	0	16	0	0	0	12	0	10	41	62	185	48	19	18	29	92	61
7ed889b815cc229c02753355e78a3ad3	0	0	0	0	6	0	0	0	9	14	0	0	0	0	0	54	7	44	0	31	83	111	39	42	28	35	132
0c17410a58d551dcd4fffa2c0d468b0d	0	0	0	0	0	0	0	6	0	7	0	10	0	0	0	0	0	11	81	0	0	101	168	224	25	0	0
179e2e4ad12d2a505f12bf7110a80cde	0	0	0	25	0	133	0	8	0	29	5	31	0	0	0	37	0	109	80	12	63	0	0	29	0	48	18
91b6ecde35c8798c2d40e3bb81c49994	0	6	0	12	0	0	0	0	0	18	0	0	0	0	0	0	0	16	45	44	96	116	28	14	61	57	108
fdf2172092b65ce788eb6249417abff4	22	2	0	9	11	13	0	19	29	8	47	20	0	0	17	34	41	50	19	41	26	74	12	29	19	16	61
6764f73585d62530651ccbf6cf8c3fe5	0	0	0	37	31	45	0	0	0	55	43	0	0	0	32	46	0	72	0	15	44	46	68	0	23	0	60
46df32bbd857e8288a2f65086e0fd1c4	44	58	0	0	80	41	0	24	0	14	80	22	0	0	23	16	26	44	33	0	30	0	42	0	0	19	21
9b5d88801f187772039556957cf46991	335	0	0	0	8	0	206	0	0	0	6	7	0	0	18	6	8	0	0	0	0	0	0	0	0	14	0
8bb2644d07ddab844c3ce80e74d8bba2	0	8	0	22	0	50	0	7	0	35	22	0	0	0	5	23	18	57	29	59	143	6	4	7	11	21	81
bfde4301b1d046edab5366c8ba4f9e71	40	0	0	0	78	17	0	0	0	56	43	0	0	0	82	88	0	44	0	0	21	33	105	0	0	0	0
2c070f4880cc78c48ec292dd9c89b597	39	0	0	20	18	160	24	10	0	57	81	37	0	0	0	98	0	59	0	0	0	0	0	0	0	0	0
4287f9128329cdf3a30826b67cc0126c	13	0	0	0	4	60	0	0	0	23	0	25	0	0	106	0	0	43	35	0	0	86	36	38	26	68	39
c04c3567bb5be7ae906a80865e5932f1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	82	61	86	69	9	48	47	112
026b68ad384fbb3f5bb0f6769b1b4fce	48	0	0	0	129	0	96	0	46	0	199	0	0	0	21	0	54	0	0	0	0	0	0	0	0	0	0
7ca7a539a71ad71a88cedfa894667593	0	4	0	12	0	13	0	4	0	25	0	0	0	0	0	3	0	15	51	16	36	75	38	192	21	37	48
a894dd1ea1b8f48947a9e9ff688f06cc	20	0	0	0	0	8	0	0	0	4	325	4	0	0	0	16	193	18	0	0	0	0	0	0	0	0	0
6c97e8ef8111a95d1a19517807aeef52	47	0	0	8	205	41	0	5	0	0	144	19	0	0	27	7	35	10	0	0	15	0	0	0	21	0	0
53f4fa5086ba14d2076e3f0a6345c832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	36	74	117	42	58	69	34	123
0bf7f34cd174696e0f1ca222a695e25e	0	0	0	0	0	7	0	22	0	106	0	6	0	20	0	3	0	37	3	0	71	51	34	48	9	130	33
3bd964f1262d70ed0e2b2f2d5e53d9ca	0	0	0	12	0	0	0	0	0	8	0	5	0	22	0	0	0	0	24	150	43	47	77	17	85	0	88
7a2f122fddae43a0010e633c008bc09b	4	6	0	18	0	15	0	14	0	14	11	0	0	0	4	13	0	7	54	61	99	38	32	27	31	56	57
1bc599cac5647c5c30496e93ca551557	0	0	340	0	92	0	0	0	0	0	51	0	0	0	0	0	20	0	0	37	0	15	0	0	0	0	0
2ed75ef7dfb96bd1877fec2fd260c510	0	0	0	45	0	0	0	34	0	26	0	22	0	0	0	0	0	32	41	0	84	34	47	41	28	78	41
75664355a91d26be47a702163e71b9d3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	242	28	52	28	30	18	12	108
b909a92ff7714e3dcc0db59c280a7ac9	0	0	0	24	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	77	59	48	68	28	58	138
ca274cac3782ce39f30b91a1ae9e19b8	45	15	0	0	31	125	0	0	0	18	59	47	0	0	11	39	27	86	0	0	17	0	0	0	25	0	0
5904ccb9b6ba59aaefedb22379ee4f15	0	0	0	0	0	8	0	0	0	0	0	3	0	5	0	0	0	6	18	188	96	17	0	16	30	63	91
87a9b86ff3ba8173ed7451b1a64cb6de	20	0	0	0	0	0	18	0	0	0	29	0	0	0	366	29	18	0	0	0	12	11	0	14	0	0	18
b065491c33bc743686ac936000cd95d2	4	0	0	4	3	3	0	5	3	15	9	13	0	4	6	7	12	29	33	29	67	80	24	77	36	41	31
c4e72b68a0138eb7ed4ec9390f496838	0	0	0	6	0	7	0	0	0	11	0	23	0	0	0	17	0	0	14	192	88	11	17	32	0	12	104
dc9aa892ff2214c4219de36f009f5192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	411	4	3	67	0	43
5427928ee419417bd5a487c90b44cfaf	23	0	0	0	0	73	0	35	8	0	0	40	0	6	60	51	0	0	0	0	120	24	0	0	0	33	49
2e398b810872de4049aebe234dc5b5d7	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	22	18	70	123	54	0	85	47	92
15186d19694f00776956343942b4f186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	25	30	293	20	28	58	0	50
79cb0502666fb336451226c33970ec67	79	0	8	0	94	23	0	0	5	0	121	0	0	0	53	0	23	21	0	0	16	39	0	0	20	0	16
e186468ef3c070507961cbccd1300835	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	134	0	0	102	0	14	26	194	41
e7bf8b888611a3cd1b5c84cdcd76321f	0	4	0	0	0	37	0	5	0	0	4	7	0	0	0	7	0	8	14	36	205	16	9	6	15	54	86
53835d1295531799bc64c8fd9b406ac2	0	10	0	17	0	50	0	20	0	51	26	0	0	0	0	0	0	71	0	0	36	54	63	0	75	0	39
0bed277d69fe8365b157fc8d659a67ca	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	21	3	0	91	116	159	115	0	0
4e86ed08a384ded04c6792dc56b4c85d	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	166	0	44	35	0	140	0	48
e9307278210409536f907f7fd741e075	0	0	0	6	0	8	0	0	0	3	0	10	0	0	0	0	0	3	29	111	74	35	17	11	23	48	126
f9431bfa2ecf5582f3368530f500f360	0	0	0	24	7	47	0	33	0	9	13	56	0	0	0	15	0	95	28	0	64	20	0	17	14	43	19
2acce4d86e8444a05bf432f925736cc4	0	20	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	3	58	0	11	29	128	195	30	12	0
1c9a6840c2d158cd7542553360380440	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	24	56	0	117	43	45	17	108	0	75
b95fab86f62b1ce6264bf0661751095c	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	59	45	62	52	87	55	49	0	65
ebdb77504a8ae8bd9bcd703aea025097	0	0	0	0	0	123	0	10	0	8	0	16	0	0	0	39	0	65	0	0	77	10	0	0	17	119	0
ab4793724d4650358e1d40f5cb713049	0	0	0	0	0	38	0	0	0	0	0	43	0	0	0	0	0	80	47	0	28	0	0	117	0	97	34
fa96cbd7b2df953f48e159b78c51527d	13	0	0	0	21	6	0	0	0	0	48	15	0	0	22	0	11	7	0	19	58	29	28	10	0	155	30
68bc1a630da2bea58a29c24bcacffe3d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	187	62	66	45	11	0	0	71
2b3241e445043d858344b89771fad5ae	0	16	12	14	0	15	0	8	0	15	0	41	0	11	5	8	6	53	0	0	64	55	23	17	32	48	25
fca1ed7792b0c80cd00c60203ba400e8	0	15	0	7	0	23	0	0	0	139	20	17	0	0	0	24	0	93	22	0	0	14	59	0	24	8	0
68a48306fe13c321c6b94a0c37b3b2d8	0	0	0	5	0	0	0	0	0	3	0	0	0	0	0	0	0	21	24	0	15	41	120	181	45	9	0
b5f105c1bd62f551957fadb46c40f951	0	0	0	8	0	52	0	10	0	0	0	147	0	0	0	194	0	49	0	0	0	0	0	0	0	0	0
9b61e191a6b3f9a80f4d6125e77b1f8e	0	20	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	70	0	51	60	45	63	46	54
10fd3f0bec9c322bafe9bc94b4254097	15	0	0	0	44	14	0	6	19	6	88	0	0	0	55	66	67	41	0	0	10	0	0	0	0	8	16
cca241eb8a8f3bca8b576816ab5e2c11	4	0	0	0	0	29	0	0	0	10	0	0	0	0	0	0	0	0	0	0	51	57	60	130	0	109	0
5a0ae6a10829f1b6d01debcce81fa0c6	0	0	0	0	17	4	0	29	16	0	14	0	8	0	0	0	26	32	0	24	18	125	68	8	21	4	30
02558fd49506b13afe92a9fbe1573aa0	35	0	0	0	4	0	5	55	0	42	0	41	0	0	212	23	0	0	0	0	0	26	0	0	0	0	0
c453ebf9e2a74c4319a8c4da8f15e251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	61	67	41	0	0	0	87
c3b9e67755c1877b5055fcf237ee8a2c	20	0	0	4	48	75	0	13	0	25	105	52	0	0	16	25	16	38	0	0	0	0	0	0	0	0	0
544ad0fe7ff864b6f888b8cde90ed6cc	0	10	0	20	8	19	0	0	0	53	38	0	0	0	9	11	0	30	10	25	21	48	34	19	30	12	38
c735a26209835445a0f34b5559b48405	17	0	0	5	10	0	0	10	20	20	0	0	0	0	203	6	2	5	8	10	25	21	16	11	11	14	20
7b2a107c347c1aa43877ef305bb1487e	0	0	0	13	0	14	0	5	0	17	0	0	0	0	4	11	2	16	67	12	32	14	58	22	68	25	49
061f2294ab176bd2ca44ac28ace4f047	8	6	0	0	0	0	0	21	0	68	57	27	0	6	0	0	0	0	0	0	16	50	56	58	29	27	0
c1ba9ff362789236b93d64f079c64fe7	51	12	0	0	0	20	0	21	0	15	0	11	0	0	95	33	0	26	0	0	25	0	0	94	0	25	0
ebb58c2ffbbb54748fa6385f9d3224df	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	13	19	21	0	24	161	61	0	48	21	24
c93010ec80b60963dcf9274e964ada4b	7	5	0	14	16	30	0	16	0	28	30	8	0	4	9	13	3	45	22	0	18	31	13	83	16	0	17
cb1e338ab4574b6b53a660a2e6dca244	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	42	0	24	159	17	139	27	15	0
386ded3b082e270802555793ad86105e	34	0	0	12	14	15	0	0	0	20	48	2	0	7	10	0	3	41	25	2	15	3	46	76	19	16	16
7d74b9425e04821baca8cb198ac1c948	0	0	0	7	0	0	0	3	0	2	3	2	0	0	0	4	0	11	18	66	15	53	33	32	47	35	90
23e57d22717a53eea9963f3b2112655f	0	0	0	3	12	34	0	16	0	3	10	18	0	2	9	18	10	88	19	13	46	9	13	19	17	30	25
9ac3bb1d7dedb08a012692a6f536b5af	4	0	0	0	10	0	0	0	25	0	13	0	353	0	0	0	9	0	0	0	0	0	0	0	0	0	0
7103737162d2f1b8f90c0ed9364846b6	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	7	157	12	27	0	97	15	22	72
842ad2e0cb85dcce160cc3e3dfbda2d1	170	0	20	0	16	0	109	0	15	0	14	0	0	0	33	0	25	7	0	0	0	0	0	0	0	0	0
661ee16761929700ae8ab3a77e9abb53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	49	38	80	28	53	116	18	0
72ba808c71de462f4969aac003b05d84	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	174	30	33	25	0	39	13	68
f9d1c92972df498000feb91016c4bcaa	0	0	0	0	2	65	0	0	0	4	17	53	0	8	0	56	3	121	10	0	25	0	0	10	0	20	9
e57c5df6a9b3b982472e7754ed31f313	0	0	30	0	0	0	0	0	129	0	0	0	240	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3b323c41627a24ae8766506d7f95a94f	16	0	7	0	31	11	26	0	9	0	0	0	0	13	244	0	28	12	0	0	0	0	0	0	0	0	0
6ddc683bef03f1a77baa3109b3779ba0	0	0	0	12	0	0	0	5	0	11	8	0	0	0	0	10	0	24	41	5	47	30	40	79	42	20	23
2a4e8c5c2d9ffd70f271583b796168df	54	0	0	0	0	24	0	0	8	30	0	0	0	0	8	0	31	26	0	58	104	0	0	0	0	0	52
1a9d57d26606ba207da37f78a8ff2c58	11	13	0	0	0	53	0	0	0	0	0	21	0	0	0	0	0	134	17	0	74	0	0	22	0	34	16
4d427f9afe095022fd2d296be179f5c7	318	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10afda2baef44de4c584a6641de399b1	0	0	0	0	0	0	0	9	0	31	0	9	0	0	0	5	0	20	19	14	67	94	10	45	15	29	21
51450e7980f5309a909dec6e5a7c1725	153	0	0	0	0	0	223	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0
c3048aecb79a329b4e6ff951035a5fca	0	0	0	0	0	0	0	21	0	0	0	0	0	6	0	0	0	0	0	0	51	16	26	22	243	0	0
f68c45909b99408dc34d145a2e374c45	123	0	0	0	0	0	120	0	17	0	16	11	0	0	11	0	19	13	0	20	16	0	0	0	0	16	0
8af9fc49825039bd7aac029cd080d2ac	37	22	0	0	36	17	0	8	0	33	56	18	0	0	29	65	24	36	0	0	0	0	0	0	0	0	0
d059362ec038148f9c8d57dc9e6e2bb9	0	18	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	26	0	0	164	0	0	27	44	33	25
ff391720c3ba61b569255fb6799d7c15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	16	26	123	142	27	8	0
47d289ee439e05db0f70958c4cbebb64	115	0	0	0	21	0	67	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0
d8908c94b6af75ce6b7b8404729f13ed	0	12	0	31	0	85	0	48	0	25	0	86	0	0	0	38	0	34	0	0	0	0	0	0	0	0	0
2f98cd1d4ed3112ff2bceffb6408476f	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	29	12	180	42	11	27	0	53
86903c9c738ac933c67985dfd0688c41	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	4	0	0	132	26	16	18	13	70	18	0	53
19fd57239a50298fdf2a997540c14922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	31	102	64	33	21	16	0	71
d03c251a2ba425d4609a30a45ffe2102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	80	56	46	96	24	0	0
b38fe94b163483eae343872c3e9860f0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	76	0	43	8	22	29	107	0
96a7012f0fa9a9558b614f3e7db39b91	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	6	25	40	66	29	0	21	47	38	66
107273e73071282e4d0f4a0b46548da5	0	0	277	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	14	4	17	0	10	0	0	17
63db7f6c50a12ccc802939fa69051820	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	26	52	23	63	5	7	25	17	126
1e6001a93757d677c31f274623407b77	16	0	4	0	0	0	31	0	0	0	0	13	0	0	228	0	0	0	5	0	4	16	0	6	0	12	11
8b489d0ba0c3273d63e8ed35574370b3	0	0	0	34	0	61	7	3	0	25	21	49	0	0	26	39	28	51	0	0	0	0	0	0	0	0	0
9a7f96749fc3614a624e31996bd7b4d4	0	0	0	4	0	21	0	0	0	0	0	0	0	0	0	29	0	21	10	67	103	0	0	11	0	23	53
d68f525366c1dfdc0984a90b89867e95	0	0	0	0	0	10	0	9	0	6	0	0	0	9	0	0	0	0	23	84	52	35	22	16	17	13	45
0ea1dc2365236a4157aaae6a095fdfdd	13	0	3	4	29	0	22	0	18	4	107	0	46	0	51	4	13	0	2	4	7	0	5	0	2	6	0
c4d2d6ed7aa878808861fe61e4679210	15	18	0	15	10	0	0	9	0	20	60	40	0	0	0	25	3	20	12	0	35	21	10	26	0	0	0
2d558233900430fae87494939d75708a	212	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4112eeace57200636aefa80277a9968b	122	0	0	0	0	32	69	0	0	0	0	0	0	0	50	0	0	0	0	28	0	0	0	0	0	37	0
cff38044be14d54e8fbf9a0039c77f73	0	5	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	18	33	98	28	0	14	41	25	68
26915c3209ae35ef27dd02617e8d7d91	29	0	0	0	0	0	59	0	15	0	20	0	0	0	4	0	0	7	0	21	58	5	8	65	9	7	29
525db61ccb1ba70de183da8e90728f98	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	57	0	43	0	0	71	35	30	0	33	0	34
f3e48c5b6a5d9c30baaf78f71f1706fa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	37	25	0	0	24	135	38
8dec6861d56a88a148f5f0afc2181a0d	13	10	0	2	7	28	0	14	0	15	0	9	0	0	125	7	0	58	6	0	0	6	0	5	6	19	0
b632a177daad11d134247ee04ab8b120	208	0	0	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
59a4106242bad7608ed5334a3e3ad618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	14	19	59	0	127	60	23	0
97c20f82bbcf16013f3cd4f9feb5ca9a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	82	31	120	61	0	0
674d3fca8b60d684ea44b52ad3fd4c73	0	0	65	0	59	0	21	0	0	0	80	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0
e3feb42cfc39c1cb2c5d22238fe4a3de	0	0	0	0	0	30	0	0	0	4	0	0	0	0	0	0	0	11	31	0	50	24	53	26	14	36	40
bf9a8801c54bb6e455943138aaac2268	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	33	0	45	8	0	19	11	179	5
d6efd2da2728fd74ded268122ee05036	0	0	0	0	0	0	0	0	60	0	0	0	240	0	0	0	16	0	0	0	0	0	0	0	0	0	0
5be491873223df43c1b561078e5eba93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	52	29	0	0	131	27	43
8a708778e5a5f5a6d79a3923406f7fca	14	0	0	0	0	0	16	0	0	0	36	0	0	0	8	0	0	0	17	40	19	39	51	13	21	0	39
637b9b3f4d1cbb1a10c07817619cdf69	0	0	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0
b44b7ef824cadcd24ea6fea45051a73e	0	0	0	8	0	55	0	27	0	6	8	47	0	0	0	16	0	78	7	4	32	0	0	8	0	0	15
f505befbe1ca7e2f81e475fa9e2fcc98	13	0	0	0	9	21	0	0	0	8	7	0	0	17	0	16	0	21	0	36	70	14	8	0	6	17	48
b54f2bc11a015936658c0a48a3272701	168	0	0	0	0	0	131	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0
b744eae1244325f606575483df0de67e	215	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	0	2	0	10	3
c1257c13f0ecbb063f158ce4ef64b383	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	4	12	29	0	0	21	15	126	80
7f88f0a30cab65742df8fcd384f7357a	151	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5b934acca47643873c51ede4d955c564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	125	80	0	0	62	0	0
5aebf7678cfde20d9596757b464f477e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	32	6	0	5	0	241	0
d0bd3f9cf2a9482d46b2f867409a1ecd	0	0	4	0	4	0	0	0	238	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0
35e1bbfd3ea58cec02a0fedead1ce5ce	0	0	0	0	0	0	0	0	0	7	0	0	0	2	0	0	0	0	14	18	31	39	17	15	131	11	16
ffc91f7642cc516b08cd5831fff8ddd7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	4	55	39	22	48	19	37	65
faa16231957f87bae62c66f794a67376	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	18	0	17	0	0	23	120	0	0	0	32	74
5f8db894a571d35c9d2fa4f8df8581f9	0	12	0	0	0	0	0	0	126	0	0	0	162	0	0	0	0	0	0	0	0	0	0	0	0	0	0
34ff5f6b4b552d776baab0e35b5dc29d	0	12	0	15	10	24	0	14	0	19	0	22	0	0	0	12	0	30	0	0	27	15	27	24	12	19	18
4e5ff310075a50266f9d480989d68398	111	0	13	4	13	0	103	0	0	0	0	12	0	0	0	0	9	0	0	21	0	0	0	0	0	0	13
aa0e07cff5aff42508aefe7949bc5004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	23	35	73	19	41	49	48
573091d7ddd85f9c5f14a7e53d2ba0bf	16	13	0	0	0	0	0	8	0	0	9	0	0	0	0	0	0	0	30	11	47	34	28	28	35	19	19
53cad0dfae83c8105b7a9202b1818616	15	14	0	0	0	0	0	37	0	0	0	28	0	0	0	0	0	81	0	0	0	0	41	60	0	0	20
70aa67c9ba5ae917f70f89ea766f68ec	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	3	0	0	28	102	0	13	22	25	42	34
d6122a0717877cf7fa6bac67db2742b8	0	0	178	0	0	0	0	0	4	0	73	25	0	0	4	6	2	0	0	0	0	0	0	0	0	0	0
91e3552c32531636b3c9381f9febfdc3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	30	21	33	20	23	39	27	77
cd73125f6ca8e56f73bbd3e6b780f8e9	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	12	35	12	35	41	21	50	16	65
76a12bde0263c31c5275292cb5b1d6f2	0	0	0	20	0	22	0	0	0	15	0	0	0	5	0	8	0	9	9	66	72	0	0	0	0	25	37
3c47a5b25bdba36dd7911384b66f1371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	34	0	72	40	7	77	0	46
8dd7e32d3b47bde9f5d91b2d9492e393	33	15	0	0	4	0	7	0	0	0	54	0	0	0	163	0	0	0	8	0	3	0	0	0	0	0	0
41e6c0b55654af1d5cd503359fb77d18	0	0	5	0	35	0	4	7	13	8	18	0	194	0	0	0	2	0	0	0	0	0	0	0	0	0	0
04facf4c669643499ce14739914e4d67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	43	0	0	34	40	32
f3a5a1bd1a38e446b3f3d31106009dd6	21	9	0	0	10	0	0	0	0	0	22	0	0	0	0	0	0	0	34	0	0	27	20	75	64	0	0
56483f8000e7a15a0ef8932e02cff7c4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	6	65	47	13	38	17	82
500fb8b8ee8585ac51166621f12ba6c1	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	9	14	32	13	0	20	31	7	50	99
b5df267866e9972418aa68ddf2562752	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	66	33	0	0	0	69	57
aa0fc88e8ef5617a0bdb247e968f1f1a	0	0	0	0	0	22	0	0	0	0	0	11	0	0	0	19	0	16	9	0	42	11	0	48	14	48	39
88dec76637d263b1cb35a6894485b0ff	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	39	0	25	0	0
ff75624521c6d096a2c4bb5a6778133d	0	0	0	6	0	0	0	0	0	9	0	0	0	0	0	0	0	5	14	0	119	25	29	0	42	13	16
aed191bac0b1c3264208a084af848bed	0	0	0	0	57	0	0	0	0	0	67	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0
6d5085dc0c14e837b8ab9dad832b95cc	0	0	0	0	2	3	0	0	0	2	21	5	0	0	20	12	22	9	0	7	21	28	24	43	6	21	24
37bdabb058fbb4b5d00262bdfa49bff6	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	40	0	31	0	0	66	0	0	0	0	38	77
